coefficient_name,value,constrain
coef_presence_of_university_student_and_shopping_tour,0.0,T
coef_presence_of_driving_school_kid_and_shopping_tour,0.0,T
coef_presence_of_pre_driving_school_kid_and_shopping_tour,0.0,T
coef_presence_of_pre_school_kid_and_shopping_tour,1.3135,F
coef_at_home_pre_driving_school_kid_and_shopping_tour,0.0,T
coef_at_home_pre_school_kid_and_shopping_tour,0.0,T
coef_presence_of_full_time_worker_and_maintenance_tour,0.0,T
coef_presence_of_part_time_worker_and_maintenance_tour,0.0,T
coef_presence_of_non_worker_and_maintenance_tour,0.0,T
coef_presence_of_retiree_and_maintenance_tour,0.0,T
coef_presence_of_university_student_and_maintenance_tour,0.0,T
coef_presence_of_driving_school_kid_and_maintenance_tour,0.0,T
coef_presence_of_pre_driving_school_kid_and_maintenance_tour,0.3863,F
coef_presence_of_pre_school_kid_and_maintenance_tour,0.9694,F
coef_at_home_pre_driving_school_kid_and_maintenance_tour,0.0,T
coef_at_home_pre_school_kid_and_maintenance_tour,0.0,T
coef_presence_of_full_time_worker_and_eating_out_tour,-0.5251,F
coef_presence_of_part_time_worker_and_eating_out_tour,-1.9795,F
coef_presence_of_non_worker_and_eating_out_tour,0.0,T
coef_presence_of_retiree_and_eating_out_tour,0.0,T
coef_presence_of_university_student_and_eating_out_tour,-0.6529,F
coef_presence_of_driving_school_kid_and_eating_out_tour,0.0,T
coef_presence_of_pre_driving_school_kid_and_eating_out_tour,0.0,T
coef_presence_of_pre_school_kid_and_eating_out_tour,0.0,T
coef_at_home_pre_driving_school_kid_and_eating_out_tour,0.0,T
coef_at_home_pre_school_kid_and_eating_out_tour,0.0,T
coef_presence_of_full_time_worker_and_discretionary_tour,-0.4833,F
coef_presence_of_part_time_worker_and_discretionary_tour,0.0,T
coef_presence_of_non_worker_and_discretionary_tour,0.9781,F
coef_presence_of_retiree_and_discretionary_tour,0.0,T
coef_presence_of_university_student_and_discretionary_tour,-0.6542,F
coef_presence_of_driving_school_kid_and_discretionary_tour,0.0,T
coef_presence_of_pre_driving_school_kid_and_discretionary_tour,0.0,T
coef_presence_of_pre_school_kid_and_discretionary_tour,0.0,T
coef_at_home_pre_driving_school_kid_and_discretionary_tour,0.0,T
coef_at_home_pre_school_kid_and_discretionary_tour,0.0,T
coef_walk_access_to_retail_and_tour_frequency_is_1,0.0,T
coef_walk_access_to_retail_and_tour_frequency_is_2,0.0,T
coef_walk_access_to_retail_and_tour_frequency_is_3,0.0,T
coef_walk_access_to_retail_and_tour_frequency_is_4,0.0,T
coef_walk_access_to_retail_and_tour_frequency_is_5_plus,0.0,T
coef_transit_access_to_retail_and_tour_frequency_is_1,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_2,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_3,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_4,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_5_plus,-2.526860471499362,F
coef_auto_access_to_retail_and_tour_frequency_is_1,0.0,T
coef_auto_access_to_retail_and_tour_frequency_is_2,0.0,T
coef_auto_access_to_retail_and_tour_frequency_is_3,0.0,T
coef_auto_access_to_retail_and_tour_frequency_is_4,0.0,T
coef_auto_access_to_retail_and_tour_frequency_is_5_plus,0.0,T
coef_walk_access_to_retail_and_escorting,0.0,T
coef_transit_access_to_retail_and_escorting,0.0,T
coef_auto_access_to_retail_and_escorting,0.0,T
coef_walk_access_to_retail_and_shopping,0.11012479587645123,F
coef_transit_access_to_retail_and_shopping,0.0,T
coef_auto_access_to_retail_and_shopping,0.0,T
coef_walk_access_to_retail_and_maintenance,0.0,T
coef_transit_access_to_retail_and_maintenance,2.1628784017389693,F
coef_auto_access_to_retail_and_maintenance,0.0,T
coef_walk_access_to_retail_and_eating_out,0.0,T
coef_transit_access_to_retail_and_eating_out,0.0,T
coef_auto_access_to_retail_and_eating_out,-1.6632309228377387,F
coef_walk_access_to_retail_and_discretionary,0.0,T
coef_transit_access_to_retail_and_discretionary,0.0,T
coef_auto_access_to_retail_and_discretionary,4.862584033040331,F
coef_urban_and_tour_frequency_is_1,-66.37940696744454,F
coef_urban_and_tour_frequency_is_2,-5.92115580299603,F
coef_urban_and_tour_frequency_is_3,-2.5027,F
coef_urban_and_tour_frequency_is_4,-2.5027,F
coef_urban_and_tour_frequency_is_5_plus,-1.6680427991475337,F
coef_urban_and_escorting_tour,-9.946695193582507,F
coef_urban_and_shopping_tour,-11.156614544855282,F
coef_urban_and_maintenance_tour,-13.10102708338656,F
coef_urban_and_eatingout_tour,1.1883011423395486,F
coef_urban_and_discretionary_tour,-20.84129460864788,F
coef_1_escort_tour_constant,7.685800559757194,F
coef_2_plus_escort_tours_constant,-3.272441216041912,F
coef_1_plus_shopping_tours_constant,7.606829651963245,F
coef_1_plus_maintenance_tours_constant,-22.13542154688958,F
coef_1_plus_eating_out_tours_constant,1.9195280697741284,F
coef_1_plus_visting_tours_constant,7.2505433973189675,F
coef_1_plus_other_discretionary_tours_constant,-42.23380909940408,F
coef_0_auto_household_and_escorting_tour,-2.0,T
